Id,UID,Type,IdPlan,TurnOn,Hacked,Traffic
579444,ec4f95f8-7232-480d-b49e-d7091e3bf3c1,C,10,True,True,142688161352
862045,f4b3d195-7877-4494-8fd4-5c54906f9890,P,0,True,True,6849609256
12770,75ca4e8d-c963-4978-b6fb-97f4b1b59c15,P,2,True,True,2751599864
92747,3f31ce2d-9e79-4e24-8343-1679be8d8484,P,7,True,True,605964240
660355,3cd0d364-dfc7-4e27-9111-003d83d034f2,P,7,True,True,11537455784
781048,26e2971f-bcfe-45b6-ad23-5968d4eef4d8,P,6,True,True,4434072144
914341,b4be3f54-f349-4aaf-afb9-2b9a28689951,P,2,True,True,7793949272
692245,d1fb87b3-37eb-4c2c-9af2-3a22a26f17ae,P,7,True,True,1237906624
905127,2fbf4c47-2b7a-4e33-b585-0c7a8b28aa3f,P,0,True,True,5222785040
407920,d9dda93a-2d55-4d62-8aff-ba48ba097eff,P,0,True,True,2704727544
435866,f360488c-538b-4dab-b851-d9d051c791a4,P,3,True,True,8223725776
982417,fb56a0d3-676d-4110-8534-c66059b37312,P,4,True,True,13902139832
213866,b28ad16f-a9f8-4914-87f4-18ebbb4c806d,P,2,True,True,1751371512
264222,16a1f324-63d5-42b5-bc2b-451e6afaf234,P,1,True,True,4778154032
33422,babcd5a4-a579-4847-a9b8-79ddc8c44e1a,P,5,True,True,2717423056
437311,1f98f13c-72d4-4aa9-8d53-8060f52d813e,P,1,True,True,9594766184
172147,2e0b3a57-55da-47b7-b15a-7bbcb6305438,P,6,True,True,2008132984
51370,408ef1ac-a34f-410a-b6ac-57e6f0dc9495,P,0,True,True,17993237728
511355,db9b350b-7555-472d-99be-810795ea0821,P,3,True,True,714256248
575935,10a19d39-3010-41fc-837f-4c54318bcff8,P,0,True,True,1804239808
650827,f29c7f8d-b945-4ec1-86eb-73f9cefec5fe,P,0,True,True,6981047000
408829,1f341002-de0e-46b8-97b5-81fa07d39215,C,11,True,True,25373711120
596934,cf4db30f-0efa-4f01-8f82-3bc7bb5495fb,P,0,True,True,9753662808
197419,7460f626-ce80-421c-96f9-d58c8ea09d47,P,3,True,True,11250674896
305939,e8cf25c8-5831-4c4c-b50c-e21a0e150e14,P,1,True,True,343758160
755886,adc60f50-0e13-4ad9-96a4-728c8d3c4242,P,6,True,True,14992816760
770240,2ea0d10c-bd50-4504-ab56-2fe0aa02d75e,P,5,True,True,4774161304
108316,8552a31f-71f0-44d2-a203-ff61057b6248,P,5,True,True,1076142736
793770,28c9e187-f93c-4dbf-b3e8-a54b1acd2277,P,5,True,True,6517916552
595227,2c34efaf-2501-4592-af86-2684bfbed92a,P,1,True,True,7329004248
905794,a210364c-e9e5-4600-8b1a-f0a82b2a0872,P,2,True,True,3932844392
355909,fc7ef1fd-1a7d-4dae-9e0e-f8c2249298fa,P,7,True,True,8898423368
540463,87b6e5a3-548c-48a9-84d3-0c889f789e31,P,4,True,True,9089835408
679069,069aa3c2-3c41-4a3b-abf8-d3953bcf661c,P,4,True,True,14664126032
31759,ad200369-e3c4-4941-bed3-2f6ff90bfc33,P,3,True,True,23612876504
664014,0b055561-cd69-4bf3-be65-07b5de244ec8,P,7,True,True,5362708112
19382,06db2d17-b478-4163-8c29-3e1fc09c9d88,P,6,True,True,1921234832
499686,5c826dfe-3cf1-4215-8cbe-41a6a654f723,P,3,True,True,2498537768
544718,6791bef2-d092-4f1b-b945-cfbddb0baa82,P,3,True,True,109635112
826979,4e3c6cae-36aa-400a-b124-d06df9baf71c,P,7,True,True,15293073448
803683,34698ec8-3aa5-46d9-abce-bd4c62a4cc34,C,12,True,True,59191401032
363012,70f84c66-e3ad-47f3-880b-70e497fcac34,P,6,True,True,19905036480
454174,2921c8ac-6252-4540-8a70-6847b575cbc0,P,4,True,True,11061475848
948839,6b347b86-f473-47a2-bcdb-77893582bc61,C,10,True,True,31603989752
801487,60d07de8-23f2-47b0-b90a-ad01d563bfc0,P,2,True,True,4190665408
41402,fb645ba6-cca2-407b-b201-06df003269d4,P,2,True,True,4360267112
504412,66be0740-def9-4373-8574-49f5928f3d92,P,6,True,True,8831734720
244075,41947b62-bc79-4b10-950c-876a2ffe5d3f,P,5,True,True,2433533440
456484,79e81980-7509-4357-904a-7518ac3d7674,P,7,True,True,6101137320
249201,4801d386-347b-4e27-9be8-a51d7c7ebd82,P,6,True,True,18794953936
866201,c9b8d2fc-4c65-4284-ac61-846e45c662ca,P,6,True,True,6262773808
596033,2aaeb849-137c-4c09-8c43-9aec9226f312,P,5,True,True,2560196040
554278,115ac554-a15d-4d7a-903d-b6687e3cc7fb,P,6,True,True,1331968512
744619,8f0f496c-d262-4236-8e08-e84abd96152f,P,6,True,True,1188305600
964193,e2fea95a-3835-4568-b0b7-a7693672cf9a,P,7,True,True,54924944
474961,022eddfd-32be-4254-aa94-f549b3c7846f,P,7,True,True,19890359144
53927,68f4f4ee-66f4-4331-b0a2-8cfa56bdfdd4,P,1,True,True,9998095968
94618,c12ba510-65c3-46dd-beab-33492a36cbba,P,5,True,True,16596350056
869418,4a5ac51a-99bb-44d7-9c16-d27412525759,P,3,True,True,10450996208
989394,17a4cfb3-73db-4069-aa5b-729b4d3deac5,P,2,True,True,3957574392
926182,cf8c81ba-e49c-493c-9c32-2cd1f1723c12,P,0,True,True,5981605480
217494,5bb8cd79-c359-47fa-bc0b-60409619c961,P,6,True,True,5117237640
991079,21d2cf03-c2db-4336-a9d0-13247d83c21d,P,1,True,True,9760271656
377052,1dcc14f3-7f3a-4dd3-b40b-dc4d2a82ff9b,P,4,True,True,16950616056
668155,961edbe5-2a59-4bc7-baf2-c25ba378887a,P,6,True,True,8326136848
497538,ed4bfb24-bffa-496b-bf02-94e2f5515ea1,P,7,True,True,7065339080
26034,eb9db105-7fa1-45db-8010-3b53d98682d6,P,6,True,True,4810277000
540077,69c521a5-f71c-4765-bbf3-e3b3d22bf87d,P,6,True,True,235842008
800838,73487d2a-dd18-41bf-bd38-f4683588576e,P,7,True,True,1416927584
242735,75337473-cb19-4786-b29f-5d9130981c60,P,6,True,True,4480529672
730263,7a45c3e8-8258-481a-b644-54cd4f958a66,P,2,True,True,12848643912
673506,41b01f4a-af9c-4f3c-a0c1-5be41fc7aa73,P,5,True,True,477910576
692613,7ffc2e92-a20d-4452-92ea-7cc8e6524c7b,C,12,True,True,19928316320
242584,f98a855b-7822-4faa-9b76-cdffd71f9083,P,6,True,True,6038367104
539485,7c380801-09e8-47c0-976c-11ad64ff5f57,P,1,True,True,18002803624
900678,be4eebaf-92df-441b-9471-165fa1c389f6,P,7,True,True,2074781032
975358,9056315b-42e9-47fa-a9a7-8adf1e1824f9,P,5,True,True,4803241592
923469,9543ac08-382f-4255-8f2b-35fc5b2bbbd3,P,4,True,True,4978045800
620589,26d3233d-f3b9-47db-b4a1-2fcfc0d2eecb,P,7,True,True,1538108464
829208,30ac99f3-a726-4130-a244-1871b1fa1658,P,4,True,True,4915542368
702645,54d26615-5cd7-40ed-9579-b96692c5c9ba,P,2,True,True,5867841848
103441,f1f8c700-6ecd-48a0-9348-ffec24c5be34,P,7,True,True,13480167920
210645,be58e20b-ff16-4087-8a8e-6c17ce103df0,P,2,True,True,4349723592
500560,a99c3680-ac00-4530-8478-8c07a7d1cc92,P,4,True,True,1349996912
618034,8870b009-0ef1-4024-99b7-6ebe5b024625,P,4,True,True,12696124704
280229,9a3a38cb-4d7e-4df1-a23f-1f4da39132ab,P,0,True,True,6564932952
405445,15ea01af-cb55-42d1-b421-27d6f90a35df,P,5,True,True,5664631160
254823,d9ea7439-bc91-4cac-9537-02ff1f9df4fe,P,2,True,True,2870552456
153334,68233936-8b5b-4978-8f60-399bdc8e6881,P,6,True,True,22862236176
610838,927ce76e-fb67-41c9-9273-cb153ff91093,C,10,True,True,20536904192
428575,97c8c9c4-7f63-4bf4-8465-f20b660a6b95,P,6,True,True,11380196080
818897,821a9f1e-33ca-412b-8a8d-46f9c55c46cc,C,11,True,True,56053321008
418193,2236c581-5406-4458-a91a-2955c12a9486,P,5,True,True,1554296408
161671,da110c3d-ff81-4cc0-b906-b72006de41fc,P,4,True,True,123136504
24398,1b2bd1fa-9276-497b-a140-2845f2760537,P,4,True,True,11358865096
522434,0fcb94aa-862a-4e24-a93d-3b3a8417274c,P,4,True,True,13252340504
286907,b38bef51-330d-473a-bf43-ab67a4d4a8ba,C,11,True,True,13665566840
391428,a1f1d522-62fe-487d-9690-930bcfc4b460,P,5,True,True,4322643224
303033,fb875de1-5964-4654-a1cb-de5e10671ac0,P,3,True,True,3525587256
401411,9888a7a1-e3b7-42e1-9a95-421d8f4005c7,P,7,True,True,6774732984
961313,f60cedb8-2c9d-4643-95a6-ea40876ff8ee,P,0,True,True,16894635848
176015,7241bc0f-1a1f-433d-9ea8-9f30e94e8681,P,5,True,True,9286189920
708099,a254f760-d45d-4ae6-b33a-3e20c2ef9671,P,2,True,True,9096433640
504072,e252b921-02c7-4ddc-bc24-707f22111e06,P,4,True,True,784657064
980375,0634f1f1-9410-4b47-9d00-46199aa0aab9,P,3,True,True,969300168
427574,14e8b080-b643-4655-95c0-8b970511615c,P,4,True,True,3495303792
533125,0671ab33-f555-4f82-ad6c-071ba1d564cf,P,6,True,True,11839405784
881943,0a8eef2c-59d9-4c3a-82e2-aaa4c7e4e8b9,P,5,True,True,1707391424
368861,684fe69b-d202-4437-a471-48e6cdaf08c6,P,5,True,True,46876718784
254234,66653036-6d8d-48d0-9b4b-573d69c87535,P,6,True,True,21175599016
433203,3f45b6ad-6cc2-41b5-9cd8-02b6638d84e6,P,1,True,True,326908392
230695,66958c0b-b623-453c-890a-ce4b01d67bee,C,11,True,True,25433446504
959994,03c8710b-c7a4-42e2-9b69-87cc4af5d37f,P,4,True,True,1279400736
301208,2255495a-87d8-4c77-b7c1-4c5ca6778ffb,P,2,True,True,20581711960
355494,2d5321e5-2a53-414a-8302-8c6fbc2506f8,C,11,True,True,30316796600
982601,baac9bd0-bd3f-4f12-865a-9d081f863267,P,0,True,True,5717004592
480075,6fc82409-1c8a-4288-932e-d3eb3cc4d697,C,10,True,True,1596637040
91946,177c705e-5e6b-49d7-b8f9-4f517087ba23,P,0,True,True,4305088272
402948,b666e5fd-5154-4ba1-af04-98931666901b,P,6,True,True,13826357048
676357,411baf1f-8a2e-4ed7-bcac-20e0b7d279f5,P,5,True,True,11157894560
669310,a25d90a1-33fd-43e3-a133-b2ac94641f06,P,3,True,True,2841100072
96652,8e8f19fa-0bc1-4ab0-94ba-a6d1e30bd226,P,0,True,True,2755008616
456064,f9ae6766-9cd4-46eb-a15e-b62d8456d60f,P,0,True,True,858956816
42650,2739378a-0b03-414c-86c5-3af5fe5a4605,P,1,True,True,33642207936
154278,00f1ddff-b802-435d-b025-06ea0543d88d,P,5,True,True,781817448
702618,3aff9a2a-5223-4c18-aed6-95a3006fa83e,P,1,True,True,1333864616
706511,b437f784-7ec3-4f4b-9d6d-84963ce81c08,P,7,True,True,932062480
506183,784b9834-a715-4e37-b6ab-d9cb52043f5f,P,2,True,True,12482257688
497792,cf9d5871-9230-4680-a7d7-f1841584a537,P,3,True,True,5250643848
109410,366be390-02d2-4c9e-b12c-b9a474331864,P,3,True,True,3339003896
660200,13a7274d-76de-4dd5-90e4-1945b082a7c3,P,2,True,True,1592060976
649402,afed8b3f-d0ae-42b3-9700-0c6989e5b384,P,5,True,True,3985533896
890796,9cfa5395-0009-43f9-bd17-55216a368534,P,1,True,True,3009419904
306351,8de53cc4-6e8f-4ff8-86ef-dedbd66c65e6,P,7,True,True,26443378560
307732,8ef74f95-87da-477e-b0ab-72f59ae1438f,P,2,True,True,1196370144
913760,dde9a53a-658f-499f-93cc-377b7e0621ca,P,1,True,True,54550827456
891774,b6efa231-a3de-4a8d-afae-b899bf01f709,P,1,True,True,17013820680
690639,2954b107-bf3c-48b0-bd2d-047d90b1e883,P,0,True,True,2018113608
620393,5ea527d2-7f0c-4e72-be79-efef13bd2f9b,C,10,True,True,422862624
775968,bf86d130-01dd-4aa8-aa41-b30cef387192,P,3,True,True,17863554240
205302,84aec4a2-b46d-4b86-b789-d082533beedf,P,5,True,True,2271150928
715246,839bbf8d-8eec-4596-9c2b-b10d08da9dfa,P,6,True,True,16651081336
434810,481e9fd8-3f6f-43c5-bcd2-93d96002b647,C,10,True,True,21189073272
947300,562a207a-9f4e-4f31-99aa-d1a2ff54d002,P,5,True,True,1472880712
429313,e80c3e7c-bae7-4b8b-a50a-d3183e859284,P,5,True,True,1495520296
114384,c156e199-b168-48f0-9c03-8ee625b5eb44,P,0,True,True,10088708760
147692,851391b9-0e58-4ae9-9e6c-4a012aafb8fc,C,11,True,True,61375176392
796709,39b94b3b-fd53-4abb-a06c-543961e0b823,P,3,True,True,2681747856
500911,d016fc5a-2c60-4915-b812-95f844324920,P,5,True,True,532219920
813708,4a5d740a-b20a-4aa4-80bb-67ebec1fcb94,P,1,True,True,515712168
816485,58a1e844-7895-43dd-ace6-47d38b619ccc,P,7,True,True,2817226304
469835,4e8de240-6b9f-4c06-9236-8df988f0c490,P,0,True,True,2287791064
328531,bfa480d3-6bba-45f1-8e7b-d879d85c34c3,P,0,True,True,6325063464
128852,caf7af53-55cb-411e-a3be-0e63ce5db103,P,2,True,True,1968955416
94064,815f1de8-a3f3-400c-b37f-6d8ffb51ebc9,P,2,True,True,8773175072
514224,b5f8a6f0-735e-4f89-aabe-4aace1730d4b,P,5,True,True,1936179088
564513,9d02379c-6bd0-4e09-bd63-1242c327b544,P,1,True,True,1684313704
769594,e477a380-a0dd-4bd2-8a2c-ed52823967ae,P,5,True,True,10560259296
856644,1aba93b2-0333-4601-860a-57418258d1c2,P,5,True,True,3663348480
16275,7fcdef02-dbae-48cb-a252-e499ff858a0d,P,6,True,True,7759320680
707330,ecb7e4ba-7270-4553-8762-f8bf6f6cd9fe,P,7,True,True,3480646152
656932,bfd8a926-509f-462e-b0e9-7ca56718ae20,P,6,True,True,475091584
5134,45dd1dee-2afa-4d7d-92ec-8c691fb75449,P,4,True,True,31261912040
507654,26c9a7e4-c115-4942-9f2d-008456d00a1c,P,4,True,True,7907367672
695782,9a4dbe20-db75-4918-b2d2-b38d3d8fc508,P,2,True,True,11172457872
456034,a3e76dca-7504-4a36-a595-0514a37ba4fd,P,4,True,True,1877981520
750113,12352b6f-7bb0-47ea-9691-923966c7a0ac,P,1,True,True,7502848880
797768,d3557dfe-55ed-459a-9543-ab1af58f4b1a,P,5,True,True,4471449248
38307,8c69be92-c431-4e13-958d-b0ef70276e45,P,5,True,True,8680268208
428965,60ae43c3-8f0e-4487-8008-f160a481b228,P,7,True,True,36405004008
741849,f9dc61f3-58d0-4849-b5e8-609dc3b34c6e,P,4,True,True,238074136
467828,199597f8-61f0-446b-bfca-7ef2ce920bf5,P,3,True,True,2386134552
922862,d4525b3a-f760-4eef-8de0-5aee4ea1a2be,P,6,True,True,5917102448
952604,9a8d68b3-0f88-476f-a6e5-8e921a91a4d0,P,4,True,True,33730357528
353439,b69b4b60-f119-4fd0-8e34-8b7488309d92,P,0,True,True,43616144
175686,f6f75284-65b6-4292-9868-4fc5d68ef925,P,7,True,True,197927192
120990,0d848c49-b7ae-4d1e-9cb1-2ff2e0dba7ec,P,0,True,True,3774319488
260302,43a1255a-743f-473e-89a7-056f5258e49d,P,4,True,True,2662078752
528029,343e8494-3c99-4819-bb8e-69bc77a76440,P,7,True,True,6311029064
377219,11744895-7c76-48c0-8573-e54d777fb965,P,5,True,True,4051347128
64842,6dc280cf-0214-4130-a7cd-bab30d76aa8f,P,1,True,True,10427334048
825006,c2d8cc4b-8020-46d1-affe-e7e5954d5cec,P,1,True,True,3747010744
469108,c8f3e3dc-9763-44e6-a806-34bae844648f,P,7,True,True,8480471856
965703,825987de-7605-4d2d-a9e9-da48adeefe07,C,11,True,True,3656058208
238221,ad784251-66c2-45ff-9384-06d96a4169ae,P,4,True,True,1323496960
271989,09097198-dbf0-4b0e-b6c7-226d29a2f0cb,P,2,True,True,3855988560
625353,711c224e-01b2-4683-8505-ac028efe79b8,P,7,True,True,1807350136
123242,65ed8cf1-304c-40e6-9825-ac277ac32ed5,P,1,True,True,2960182560
237986,07d6a3f4-4218-4e58-926f-891e4c7d98b7,P,0,True,True,447954720
206877,dd37ad56-e0d5-4f46-a201-3784a164ce7d,P,7,True,True,19545859984
261731,caf8c79d-12f7-4c16-81e2-43f2daff3f0a,P,4,True,True,780906584
480464,4e28ac97-7035-4b8c-a662-b7f3fa862e18,C,11,True,True,48094237120
70660,c2637d81-5e02-459a-8730-c7a76d5c440a,P,1,True,True,20870500704
857290,0c8c16da-fdc3-4e68-9098-2089ef8be531,P,0,True,True,17269273752
407744,5a5a4355-73ad-41cb-9a53-f16446dfa7ca,P,3,True,True,1162720664
141435,680f8f1c-7e33-4c0e-b5cf-44f3972d088a,P,0,True,True,6759020920
820277,44b0a3f1-b618-4193-99dd-9f92df97bcf5,P,6,True,True,2802363280
329449,fd6dc7b1-1717-4772-867b-b0700b730599,C,10,True,True,22808883384
720689,62e57efd-2629-406e-99db-bb8c777c0f02,P,5,True,True,99976816
700066,026e8293-aba3-4910-8e88-f9f93c9857a3,P,6,True,True,14796273336
21199,e77be9c8-f098-441b-9701-b85ee43492ae,P,3,True,True,4390679304
636049,93b62463-81ef-455e-898c-0ef8fe4fc8d1,P,3,True,True,9559975656
124180,068806e3-eb1c-4209-a8d3-ad467a86ca27,P,5,True,True,24620945816
823833,efaf93bb-930e-40f1-9001-5b1bdfab9bfc,P,0,True,True,3225821064
57198,605ba3a6-6b19-43cc-96a7-34fb3b62035f,P,6,True,True,116419832
356454,bd0577e9-7026-40e2-a9ea-8fdf9885ff05,P,5,True,True,24885661232
406249,b0e6c942-9c7a-46a0-8d28-1da43c232111,P,1,True,True,1707224104
221927,0ce9e92e-1c02-42d5-a0f4-9acc547c86b7,P,3,True,True,10196870424
183424,5335c080-8018-4e69-ba22-f051d275506a,P,0,True,True,3382283136
58357,f027e0f9-2f42-4917-8ef0-0367c27dc2e4,C,10,True,True,3424893128
969642,2bbfbea7-44be-442e-9d2f-b180bc77b06f,P,0,True,True,24249300992
752870,6b89d3e0-0870-4c61-8a53-f6dc0ff3d429,P,5,True,True,9051120080
584068,de56d104-d7d5-4b86-86bc-4ea5acf544c2,C,11,True,True,28486557168
861549,c914b043-100b-4ff6-8e57-3ef990057fc6,P,4,True,True,12646595040
670307,dac27b59-97f2-4cff-a81d-69f371638bfb,P,7,True,True,366494568
132611,458ceedc-14a7-4f37-812c-7721f36ddfaf,P,6,True,True,10359193976
889473,f611cca1-0780-4616-9ace-b2de40779c3d,P,2,True,True,7569497480
438990,31936600-52df-4f85-a3d1-35d06be381dc,P,6,True,True,20880933880
529050,1caf7cf3-c17b-4f26-89d3-1ed4c129f5dc,P,1,True,True,12778981600
771954,f6159574-8915-4a8c-94d5-49a3e7935086,P,1,True,True,1067796760
628290,a3cd54ae-755e-4c61-a626-55a9d648a0a9,P,5,True,True,9998711504
257757,a6a2e4c2-ddf7-49b4-9643-f0b7f1c3a149,P,7,True,True,1773143104
861948,ea828ecd-bea2-4a8f-97d7-680c6f1ac191,P,7,True,True,8842065312
167914,4345dfac-36fb-4ebd-a7f7-6a7d2a457135,P,7,True,True,5137336344
32527,57bad2ff-7449-40e4-b7f4-da95b17e6bf9,C,12,True,True,15575073440
863368,545912c8-d66e-43af-82ff-47fa8074986c,P,4,True,True,8537842192
68029,cf739339-1e2a-4b1b-8d1c-bc67937f4ec6,P,0,True,True,18886014264
906468,ce874b40-32b9-41d4-ae77-b953b9627f75,P,5,True,True,3501580736
827928,b49c447e-34f7-4f6a-8628-a94d493022e9,C,11,True,True,8933855384
425059,f878f480-5833-4bdf-9dd4-d74ec8fdd6ad,C,11,True,True,9344322416
39623,0dce1cf2-707a-492e-ab2e-7d93a8feada3,P,1,True,True,865621744
892400,fd8e3f52-6f9b-40dd-b29d-49e37f9290e1,P,4,True,True,6933054824
813192,c84af8b0-3cfa-40a3-ad2a-8d1a1a52dac4,P,3,True,True,28478264256
294047,4eef12ad-9af0-4ec0-9240-e698bd994819,P,0,True,True,18470312056
73186,b1fce25a-4e19-4dd2-b07b-86552ca48d7c,C,10,True,True,88119838624
38817,5bbf5dd4-7b76-4538-a655-2b2f4823b7bf,P,6,True,True,4685950952
179160,a9b8d8cd-89d7-4406-a5ef-66b169d8517c,P,6,True,True,844771816
349176,a24864cb-c2f6-4b35-91a4-b0242f64e9f4,P,0,True,True,1814363384
72205,187ebedc-f96f-4c2d-8d2d-14345f8ea88b,P,4,True,True,1793271384
234306,8cf21de1-c15b-46d1-bd5d-175d4846dd7b,P,2,True,True,18120498752
477012,eff43123-f8b4-44e7-bdf5-cfcce9a19d4b,P,1,True,True,968790544
982756,194dcd2d-5234-442a-93be-a362099d4dfc,P,7,True,True,280783688
366683,cf101749-c133-459f-b546-9119e65e1461,C,11,True,True,50899770608
449017,d19be959-49d5-434c-aca7-854e6e15b87d,P,1,True,True,1566455928
168057,5c6fc891-fb57-4054-91bf-59b63034a1f0,P,4,True,True,1737505000
276871,a9f4c935-83a9-4807-9008-9c9a1a6621ac,P,5,True,True,5066256496
804726,ae5f1d92-07e9-4c0f-9e0d-160ac9920278,P,4,True,True,23871347832
643361,00b05e38-519c-4600-9893-51ccc065dd2a,P,6,True,True,7310917248
908925,e0d4a692-6bc0-437b-bf2b-c04e110d54e8,P,3,True,True,692899400
496813,ef342c38-a0ba-4be8-845e-a788cf9457fa,P,7,True,True,6796105792
760366,cb2c6b89-cec0-4e12-af40-e496e44e1b27,P,6,True,True,21120307040
134630,08e8f28b-fdcd-4619-b135-0ff090d73846,P,6,True,True,2564385848
409686,16f63a05-7484-4011-b65d-73132a5baa8c,P,2,True,True,12134539272
501146,f67500f3-afd7-4226-aa59-6ef62cd647fb,P,6,True,True,24167412120
730017,8350fe67-fcb6-4eb3-b27d-b70e9820df13,P,7,True,True,5415216936
246887,f8314c17-a758-4026-b17d-3e73afb43639,P,2,True,True,9118543880
338592,d195b48a-0551-4621-a69a-657e8656f0cf,P,5,True,True,4072596992
231013,af48aeb8-c46b-438e-9a8a-e6023b4c2bf5,P,7,True,True,13227741264
40021,f9da74e7-bf24-4b80-9c80-c53c0656cc70,P,1,True,True,2395830520
789337,f960c246-5cfb-4404-b063-98eb66736735,P,3,True,True,1050546512
874902,7d03ef73-c2a4-42e4-8a10-e011c2ac4973,P,4,True,True,17884147864
605378,324657bf-a212-4768-aaa8-1e7a3f51d453,P,7,True,True,2251014776
130417,6a60581f-7c7e-472e-8401-842ca8d63394,P,7,True,True,828821864
314058,1b478936-a17c-4cfb-809b-05b640c9b024,P,2,True,True,9977496592
692488,f6a638ab-b1a0-4e5e-b0b6-5c250dd76f19,C,12,True,True,15747326616
220317,fc5672bc-f6d2-4595-b871-486284217ba5,P,4,True,True,6804761504
456613,769a01bc-ebb1-4816-8224-ab1212e03ad5,P,0,True,True,6110387296
354172,9b88d716-bc05-41a6-b6b6-a1c31a37a649,P,0,True,True,1021652216
801941,dfd30b8a-573c-4516-905f-49a8e0948633,P,5,True,True,5632206792
509331,938fc97d-acde-4d03-8e14-3a624cc64df4,P,2,True,True,9217982720
999278,77d3fbee-8ec4-4aac-b42a-579ab72380ca,P,0,True,True,6575057800
875924,72deed20-9ed3-48fe-a0b0-00e4990195cb,P,1,True,True,2401727776
363847,0b2256b4-4437-43c7-9f15-9756071bf1bc,P,3,True,True,342219704
868821,74c6cf81-69e3-4450-b6f2-a26a49915ae0,P,1,True,True,193616832
960904,902e5bbc-b321-4b7e-99be-03634bc590c3,P,3,True,True,5630519408
884463,018314e8-beff-4dee-a921-b4edb9be4e22,P,6,True,True,2389147440
284885,b8419e9d-c458-4081-92ba-7d63cb62ea3e,P,5,True,True,1494163272
108408,89cb5028-8498-45cf-9e04-9adbccd73e40,P,4,True,True,12473731256
826616,eaa55611-cc1b-42d4-8166-dcec11c2cfa6,P,3,True,True,43349456
725219,463657cf-589c-4928-8ca1-a4fbfd390f55,P,2,True,True,4737098104
782918,6f155c23-fa4d-416e-a7f5-851369525730,P,3,True,True,32528667392
923258,f2a032b6-a479-4536-b214-2bd6a3cc2fe9,P,1,True,True,7779749744
418140,bf11d6a1-d99b-4087-88fc-cf75732038bc,P,6,True,True,1438327736
26081,cbe28f79-f531-4edd-a1d4-aec8539e26bc,P,1,True,True,1301033776
797423,f7ec1d62-18c5-430b-b5c2-638600be9578,P,5,True,True,594560616
613261,138eae45-55ea-4205-bc29-96573d7c52d4,P,0,True,True,6374707448
637772,388e39ef-b348-407e-87ff-d21a2c016d36,C,11,True,True,61385324432
803709,efbf82ea-6cc9-49f2-938e-20cad42cf14f,P,1,True,True,114016432
865226,428d3222-1e49-4675-b866-6432344ac1e7,P,4,True,True,11168293224
63515,3bc68478-4db3-4fce-bf98-a553791edb48,C,12,True,True,23720516496
9326,d82bdf60-9697-46ff-9f68-b52e5b54f0c7,P,2,True,True,5092327552
314760,5415491a-eeb6-4c65-a685-263547b7319d,P,0,True,True,11527394832
438134,3a19ed80-f0fd-448a-8878-0c577634c53c,P,2,True,True,5428650600
741558,f9ece29c-de78-4143-8aec-c0224ba3e60c,P,1,True,True,7046780384
694988,9b1f57cc-c7ca-458f-84e9-55a263e1ab8c,P,6,True,True,5625287120
605616,52967eb1-9164-4f4d-bc6d-85ce77926984,P,3,True,True,1469930112
317548,0d3cdad7-793f-45a5-8da0-c71b8c0da763,P,4,True,True,31930955272
395494,453d8bd4-306b-4e87-a731-67e5c41c0cbc,P,5,True,True,1310929968
790929,18dd8fe3-2b89-4b3e-a9c6-5cf2d9706805,P,0,True,True,9728640240
633480,4c92b0a2-9e29-4d93-bc45-4eff95edf46b,P,5,True,True,7878494048
907598,116bf8dc-35cb-4e10-b094-1c1c53ad2d8c,P,6,True,True,5382309528
27320,0764de73-d585-4d5e-9ede-405032a41879,P,1,True,True,20518664712
862478,421b6e0c-862d-4ff6-b7ea-570ea51d6312,P,2,True,True,4684527608
171800,b3f696a4-f52c-47b8-87bb-83f41d80d9e5,P,5,True,True,6790727808
949630,dd405274-5f18-43c2-8562-53698ad51fa6,P,1,True,True,7757125656
825365,7cc0e583-6334-4ebd-b1ea-3aa83adf2965,P,1,True,True,13992900072
641514,fb9e320b-d97e-412f-b01c-66b212dba862,P,7,True,True,4779144944
770647,366f610e-83f4-432d-a86f-ee988e05f5d2,P,0,True,True,9813992168
321182,4509c78a-782c-415c-b1d8-e39fb77955bc,P,3,True,True,17665828304
781741,4e2d7d0c-a212-4d1e-b9c1-0b59ca2e3bd4,P,0,True,True,8287192968
343852,020a02ef-ba98-40e2-84f1-4214a1b0ca4a,P,3,True,True,19254674800
282051,a4c2e25d-1eab-476c-9787-a839602cdd2f,P,0,True,True,17171522736
189872,2afaec60-d9f1-4080-a0f3-60547344d757,P,2,True,True,17735879576
662254,0c7d923a-9779-48d3-b234-e01356c34b81,C,12,True,True,8347248776
849154,6c4c377a-f0c7-4db3-a6d5-ee987712d7d0,P,4,True,True,2134036016
813247,f55687c0-b39b-413a-8bef-4ff7dc149f50,C,12,True,True,237846392
459949,f645d7a6-7b3e-40b3-be48-00d61be8e071,C,10,True,True,76118788296
512207,ab8136ad-5ee2-4426-965d-e615efed3dc4,P,1,True,True,9094561232
885604,1fe6238f-867a-4ef1-96bc-73c362b88861,P,0,True,True,11850447816
167997,91343629-dad7-4ed0-8d8e-948990e9386c,P,3,True,True,10353089616
280353,337bcef4-347c-40b6-903d-d7b71eed41ae,P,3,True,True,232124968
138194,c52ca4b1-031c-4385-ae1c-a9ffb71d12ed,P,6,True,True,9085813624
889895,85b4b6cf-11e3-44b0-afe8-9df3af6de7c7,C,10,True,True,10522478360
